geneID	name
nbis-gene-7486	spYDL146W
nbis-gene-7487	spYDL147W
nbis-gene-7488	spYDL148C
nbis-gene-7489	spYDL149W
nbis-gene-749	scYCR053W
nbis-gene-7490	spYDL150W
nbis-gene-7491	spYDL152W
nbis-gene-7492	spYDL153C
nbis-gene-7493	spYDL154W
nbis-gene-7494	spYDL155W
nbis-gene-7495	spYDL156W
nbis-gene-7496	spYDL157C
nbis-gene-7497	spYDL158C
nbis-gene-7498	spYDL159W
nbis-gene-7499	spYDL159W-A
nbis-gene-75	scYAL037C-A
nbis-gene-750	scYCR054C
nbis-gene-7500	spYDL160C
nbis-gene-7501	spYDL160C-A
nbis-gene-7502	spYDL161W
nbis-gene-7503	spYDL164C
nbis-gene-7504	spYDL165W
nbis-gene-7505	spYDL166C
nbis-gene-7506	spYDL167C
nbis-gene-7507	spYDL168W
nbis-gene-7508	spYDL169C
nbis-gene-7509	spYDL170W
nbis-gene-751	scYCR057C
nbis-gene-7510	spYDL171C
nbis-gene-7511	spYDL173W
nbis-gene-7512	spYDL174C
nbis-gene-7513	spYDL175C
nbis-gene-7514	spYDL176W
nbis-gene-7515	spYDL177C
nbis-gene-7516	spYDL178W
nbis-gene-7517	spYDL179W
nbis-gene-7518	spYDL180W
nbis-gene-7519	spYDL181W
nbis-gene-752	scYCR059C
nbis-gene-7520	spYDL182W
nbis-gene-7521	spYDL183C
nbis-gene-7522	spYDL185C-A
nbis-gene-7523	spYDL185W
nbis-gene-7524	spYDL186W
nbis-gene-7525	spYDL188C
nbis-gene-7526	spYDL189W
nbis-gene-7527	spYDL190C
nbis-gene-7528	spYDL192W
nbis-gene-7529	spYDL193W
nbis-gene-753	scYCR060W
nbis-gene-7530	spYDL194W
nbis-gene-7531	spYDL195W
nbis-gene-7532	spYDL196W
nbis-gene-7533	spYDL197C
nbis-gene-7534	spYDL198C
nbis-gene-7535	spYDL199C
nbis-gene-7536	spYDL200C
nbis-gene-7537	spYDL201W
nbis-gene-7538	spYDL202W
nbis-gene-7539	spYDL203C
nbis-gene-754	scYCR061W
nbis-gene-7540	spYDL204W
nbis-gene-7541	spYDL205C
nbis-gene-7542	spYDL206W
nbis-gene-7543	spYDL207W
nbis-gene-7544	spYDL208W
nbis-gene-7545	spYDL209C
nbis-gene-7546	spYDL210W
nbis-gene-7547	spYDL211C
nbis-gene-7548	spYDL212W
nbis-gene-7549	spYDL213C
nbis-gene-755	scYCR063W
nbis-gene-7550	spYDL214C
nbis-gene-7551	spYDL215C
nbis-gene-7552	spYDL216C
nbis-gene-7553	spYDL217C
nbis-gene-7554	spYDL218W
nbis-gene-7555	spYDL219W
nbis-gene-7556	spYDL220C
nbis-gene-7557	spYDL222C
nbis-gene-7558	spYDL223C
nbis-gene-7559	spYDL224C
nbis-gene-756	scYCR064C
nbis-gene-7560	spYDL225W
nbis-gene-7561	spYDL226C
nbis-gene-7562	spYDL227C
nbis-gene-7563	spYDL229W
nbis-gene-7564	spYDL230W
nbis-gene-7565	spYDL231C
nbis-gene-7566	spYDL232W
nbis-gene-7567	spYDL233W
nbis-gene-7568	spYDL234C
nbis-gene-7569	spYDL235C
nbis-gene-757	scYCR065W
nbis-gene-7570	spYDL236W
nbis-gene-7571	spYDL237W
nbis-gene-7572	spYDL238C
nbis-gene-7573	spYDL239C
nbis-gene-7574	spYDL240C-A
nbis-gene-7575	spYDL240W
nbis-gene-7576	spYDL241W
nbis-gene-7577	spYDL243C
nbis-gene-7578	spYDL246C
nbis-gene-7579	spYDL247W
nbis-gene-758	scYCR066W
nbis-gene-7580	spYDL248W
nbis-gene-7581	spYDR001C
nbis-gene-7582	spYDR002W
nbis-gene-7583	spYDR003W
nbis-gene-7584	spYDR003W-A
nbis-gene-7585	spYDR004W
nbis-gene-7586	spYDR005C
nbis-gene-7587	spYDR006C
nbis-gene-7588	spYDR007W
nbis-gene-7589	spYDR009W
nbis-gene-759	scYCR067C
nbis-gene-7590	spYDR013W
nbis-gene-7591	spYDR014W
nbis-gene-7592	spYDR014W-A
nbis-gene-7593	spYDR016C
nbis-gene-7594	spYDR017C
nbis-gene-7595	spYDR018C
nbis-gene-7596	spYDR019C
nbis-gene-7597	spYDR020C
nbis-gene-7598	spYDR021W
nbis-gene-7599	spYDR022C
nbis-gene-76	scYAL037C-B
nbis-gene-760	scYCR068W
nbis-gene-7600	spYDR023W
nbis-gene-7601	spYDR026C
nbis-gene-7602	spYDR027C
nbis-gene-7603	spYDR028C
nbis-gene-7604	spYDR029W
nbis-gene-7605	spYDR030C
nbis-gene-7606	spYDR031W
nbis-gene-7607	spYDR032C
nbis-gene-7608	spYDR033W
nbis-gene-7609	spYDR034C
nbis-gene-761	scYCR069W
nbis-gene-7610	spYDR035W
nbis-gene-7611	spYDR036C
nbis-gene-7612	spYDR037W
nbis-gene-7613	spYDR038C
nbis-gene-7614	spYDR040C
nbis-gene-7615	spYDR041W
nbis-gene-7616	spYDR042C
nbis-gene-7617	spYDR043C
nbis-gene-7618	spYDR044W
nbis-gene-7619	spYDR045C
nbis-gene-762	scYCR071C
nbis-gene-7620	spYDR047W
nbis-gene-7621	spYDR049W
nbis-gene-7622	spYDR050C
nbis-gene-7623	spYDR051C
nbis-gene-7624	spYDR052C
nbis-gene-7625	spYDR054C
nbis-gene-7626	spYDR055W
nbis-gene-7627	spYDR056C
nbis-gene-7628	spYDR057W
nbis-gene-7629	spYDR058C
nbis-gene-763	scYCR072C
nbis-gene-7630	spYDR059C
nbis-gene-7631	spYDR060W
nbis-gene-7632	spYDR061W
nbis-gene-7633	spYDR062W
nbis-gene-7634	spYDR063W
nbis-gene-7635	spYDR064W
nbis-gene-7636	spYDR065W
nbis-gene-7637	spYDR066C
nbis-gene-7638	spYDR067C
nbis-gene-7639	spYDR068W
nbis-gene-764	scYCR073C
nbis-gene-7640	spYDR069C
nbis-gene-7641	spYDR070C
nbis-gene-7642	spYDR071C
nbis-gene-7643	spYDR072C
nbis-gene-7644	spYDR073W
nbis-gene-7645	spYDR074W
nbis-gene-7646	spYDR075W
nbis-gene-7647	spYDR076W
nbis-gene-7648	spYDR077W
nbis-gene-7649	spYDR078C
nbis-gene-765	scYCR073W-A
nbis-gene-7650	spYDR079C-A
nbis-gene-7651	spYDR079W
nbis-gene-7652	spYDR080W
nbis-gene-7653	spYDR081C
nbis-gene-7654	spYDR082W
nbis-gene-7655	spYDR083W
nbis-gene-7656	spYDR084C
nbis-gene-7657	spYDR085C
nbis-gene-7658	spYDR086C
nbis-gene-7659	spYDR087C
nbis-gene-766	scYCR075C
nbis-gene-7660	spYDR088C
nbis-gene-7661	spYDR089W
nbis-gene-7662	spYDR090C
nbis-gene-7663	spYDR091C
nbis-gene-7664	spYDR092W
nbis-gene-7665	spYDR095C
nbis-gene-7666	spYDR096W
nbis-gene-7667	spYDR097C
nbis-gene-7668	spYDR098C
nbis-gene-7669	spYDR099W
nbis-gene-767	scYCR075W-A
nbis-gene-7670	spYDR100W
nbis-gene-7671	spYDR101C
nbis-gene-7672	spYDR102C
nbis-gene-7673	spYDR103W
nbis-gene-7674	spYDR104C
nbis-gene-7675	spYDR105C
nbis-gene-7676	spYDR106W
nbis-gene-7677	spYDR107C
nbis-gene-7678	spYDR108W
nbis-gene-7679	spYDR109C
nbis-gene-768	scYCR076C
nbis-gene-7680	spYDR110W
nbis-gene-7681	spYDR111C
nbis-gene-7682	spYDR113C
nbis-gene-7683	spYDR114C
nbis-gene-7684	spYDR115W
nbis-gene-7685	spYDR116C
nbis-gene-7686	spYDR117C
nbis-gene-7687	spYDR118W
nbis-gene-7688	spYDR119W
nbis-gene-7689	spYDR119W-A
nbis-gene-769	scYCR077C
nbis-gene-7690	spYDR120C
nbis-gene-7691	spYDR121W
nbis-gene-7692	spYDR122W
nbis-gene-7693	spYDR123C
nbis-gene-7694	spYDR124W
nbis-gene-7695	spYDR125C
nbis-gene-7696	spYDR126W
nbis-gene-7697	spYDR127W
nbis-gene-7698	spYDR128W
nbis-gene-7699	spYDR129C
nbis-gene-77	scYAL037W
nbis-gene-770	scYCR079W
nbis-gene-7700	spYDR130C
nbis-gene-7701	spYDR131C
nbis-gene-7702	spYDR132C
nbis-gene-7703	spYDR135C
nbis-gene-7704	spYDR137W
nbis-gene-7705	spYDR138W
nbis-gene-7706	spYDR139C
nbis-gene-7707	spYDR140W
nbis-gene-7708	spYDR141C
nbis-gene-7709	spYDR142C
nbis-gene-771	scYCR081C-A
nbis-gene-7710	spYDR143C
nbis-gene-7711	spYDR144C
nbis-gene-7712	spYDR145W
nbis-gene-7713	spYDR146C
nbis-gene-7714	spYDR147W
nbis-gene-7715	spYDR148C
nbis-gene-7716	spYDR150W
nbis-gene-7717	spYDR151C
nbis-gene-7718	spYDR152W
nbis-gene-7719	spYDR153C
nbis-gene-772	scYCR081W
nbis-gene-7720	spYDR155C
nbis-gene-7721	spYDR156W
nbis-gene-7722	spYDR157W
nbis-gene-7723	spYDR158W
nbis-gene-7724	spYDR159W
nbis-gene-7725	spYDR160W
nbis-gene-7726	spYDR161W
nbis-gene-7727	spYDR162C
nbis-gene-7728	spYDR163W
nbis-gene-7729	spYDR164C
nbis-gene-773	scYCR082W
nbis-gene-7730	spYDR165W
nbis-gene-7731	spYDR166C
nbis-gene-7732	spYDR167W
nbis-gene-7733	spYDR168W
nbis-gene-7734	spYDR169C
nbis-gene-7735	spYDR170C
nbis-gene-7736	spYDR171W
nbis-gene-7737	spYDR172W
nbis-gene-7738	spYDR173C
nbis-gene-7739	spYDR174W
nbis-gene-774	scYCR083W
nbis-gene-7740	spYDR175C
nbis-gene-7741	spYDR176W
nbis-gene-7742	spYDR177W
nbis-gene-7743	spYDR178W
nbis-gene-7744	spYDR179C
nbis-gene-7745	spYDR179W-A
nbis-gene-7746	spYDR180W
nbis-gene-7747	spYDR181C
nbis-gene-7748	spYDR182W
nbis-gene-7749	spYDR183C-A
nbis-gene-775	scYCR084C
nbis-gene-7750	spYDR183W
nbis-gene-7751	spYDR184C
nbis-gene-7752	spYDR185C
nbis-gene-7753	spYDR186C
nbis-gene-7754	spYDR188W
nbis-gene-7755	spYDR189W
nbis-gene-7756	spYDR190C
nbis-gene-7757	spYDR191W
nbis-gene-7758	spYDR192C
nbis-gene-7759	spYDR193W
nbis-gene-776	scYCR085W
nbis-gene-7760	spYDR194C
nbis-gene-7761	spYDR195W
nbis-gene-7762	spYDR196C
nbis-gene-7763	spYDR197W
nbis-gene-7764	spYDR198C
nbis-gene-7765	spYDR200C
nbis-gene-7766	spYDR201W
nbis-gene-7767	spYDR202C
nbis-gene-7768	spYDR204W
nbis-gene-7769	spYDR205W
nbis-gene-777	scYCR086W
nbis-gene-7770	spYDR206W
nbis-gene-7771	spYDR207C
nbis-gene-7772	spYDR208W
nbis-gene-7773	spYDR211W
nbis-gene-7774	spYDR212W
nbis-gene-7775	spYDR213W
nbis-gene-7776	spYDR214W
nbis-gene-7777	spYDR215C
nbis-gene-7778	spYDR216W
nbis-gene-7779	spYDR217C
nbis-gene-778	scYCR087C-A
nbis-gene-7780	spYDR218C
nbis-gene-7781	spYDR219C
nbis-gene-7782	spYDR221W
nbis-gene-7783	spYDR222W
nbis-gene-7784	spYDR223W
nbis-gene-7785	spYDR225W
nbis-gene-7786	spYDR226W
nbis-gene-7787	spYDR227W
nbis-gene-7788	spYDR228C
nbis-gene-7789	spYDR229W
nbis-gene-779	scYCR087W
nbis-gene-7790	spYDR231C
nbis-gene-7791	spYDR232W
nbis-gene-7792	spYDR233C
nbis-gene-7793	spYDR234W
nbis-gene-7794	spYDR235W
nbis-gene-7795	spYDR236C
nbis-gene-7796	spYDR237W
nbis-gene-7797	spYDR238C
nbis-gene-7798	spYDR239C
nbis-gene-7799	spYDR240C
nbis-gene-78	scYAL038W
nbis-gene-780	scYCR088W
nbis-gene-7800	spYDR242W
nbis-gene-7801	spYDR243C
nbis-gene-7802	spYDR244W
nbis-gene-7803	spYDR245W
nbis-gene-7804	spYDR246W
nbis-gene-7805	spYDR247W
nbis-gene-7806	spYDR248C
nbis-gene-7807	spYDR249C
nbis-gene-7808	spYDR250C
nbis-gene-7809	spYDR251W
nbis-gene-781	scYCR089W
nbis-gene-7810	spYDR252W
nbis-gene-7811	spYDR253C
nbis-gene-7812	spYDR254W
nbis-gene-7813	spYDR255C
nbis-gene-7814	spYDR262W
nbis-gene-7815	spYDR263C
nbis-gene-7816	spYDR264C
nbis-gene-7817	spYDR265W
nbis-gene-7818	spYDR266C
nbis-gene-7819	spYDR267C
nbis-gene-782	scYCR090C
nbis-gene-7820	spYDR268W
nbis-gene-7821	spYDR270W
nbis-gene-7822	spYDR272W
nbis-gene-7823	spYDR273W
nbis-gene-7824	spYDR274C
nbis-gene-7825	spYDR275W
nbis-gene-7826	spYDR276C
nbis-gene-7827	spYDR277C
nbis-gene-7828	spYDR279W
nbis-gene-7829	spYDR281C
nbis-gene-783	scYCR091W
nbis-gene-7830	spYDR282C
nbis-gene-7831	spYDR283C
nbis-gene-7832	spYDR284C
nbis-gene-7833	spYDR285W
nbis-gene-7834	spYDR286C
nbis-gene-7835	spYDR287W
nbis-gene-7836	spYDR288W
nbis-gene-7837	spYDR289C
nbis-gene-7838	spYDR290W
nbis-gene-7839	spYDR291W
nbis-gene-784	scYCR092C
nbis-gene-7840	spYDR292C
nbis-gene-7841	spYDR293C
nbis-gene-7842	spYDR294C
nbis-gene-7843	spYDR295C
nbis-gene-7844	spYDR296W
nbis-gene-7845	spYDR297W
nbis-gene-7846	spYDR298C
nbis-gene-7847	spYDR299W
nbis-gene-7848	spYDR300C
nbis-gene-7849	spYDR301W
nbis-gene-785	scYCR093W
nbis-gene-7850	spYDR302W
nbis-gene-7851	spYDR303C
nbis-gene-7852	spYDR304C
nbis-gene-7853	spYDR305C
nbis-gene-7854	spYDR306C
nbis-gene-7855	spYDR307W
nbis-gene-7856	spYDR308C
nbis-gene-7857	spYDR309C
nbis-gene-7858	spYDR310C
nbis-gene-7859	spYDR311W
nbis-gene-786	scYCR094W
nbis-gene-7860	spYDR313C
nbis-gene-7861	spYDR314C
nbis-gene-7862	spYDR315C
nbis-gene-7863	spYDR316W
nbis-gene-7864	spYDR317W
nbis-gene-7865	spYDR318W
nbis-gene-7866	spYDR319C
nbis-gene-7867	spYDR320C
nbis-gene-7868	spYDR320C-A
nbis-gene-7869	spYDR321W
nbis-gene-787	scYCR095C
nbis-gene-7870	spYDR322C-A
nbis-gene-7871	spYDR322W
nbis-gene-7872	spYDR323C
nbis-gene-7873	spYDR324C
nbis-gene-7874	spYDR325W
nbis-gene-7875	spYDR328C
nbis-gene-7876	spYDR329C
nbis-gene-7877	spYDR330W
nbis-gene-7878	spYDR331W
nbis-gene-7879	spYDR332W
nbis-gene-788	scYCR095W-A
nbis-gene-7880	spYDR333C
nbis-gene-7881	spYDR334W
nbis-gene-7882	spYDR335W
nbis-gene-7883	spYDR336W
nbis-gene-7884	spYDR337W
nbis-gene-7885	spYDR338C
nbis-gene-7886	spYDR339C
nbis-gene-7887	spYDR341C
nbis-gene-7888	spYDR342C
nbis-gene-7889	spYDR343C
nbis-gene-789	scYCR096C
nbis-gene-7890	spYDR345C
nbis-gene-7891	spYDR346C
nbis-gene-7892	spYDR347W
nbis-gene-7893	spYDR348C
nbis-gene-7894	spYDR349C
nbis-gene-7895	spYDR350C
nbis-gene-7896	spYDR351W
nbis-gene-7897	spYDR352W
nbis-gene-7898	spYDR353W
nbis-gene-7899	spYDR354W
nbis-gene-79	scYAL039C
nbis-gene-790	scYCR097W
nbis-gene-7900	spYDR356W
nbis-gene-7901	spYDR357C
nbis-gene-7902	spYDR358W
nbis-gene-7903	spYDR359C
nbis-gene-7904	spYDR361C
nbis-gene-7905	spYDR362C
nbis-gene-7906	spYDR363W
nbis-gene-7907	spYDR363W-A
nbis-gene-7908	spYDR364C
nbis-gene-7909	spYDR365C
nbis-gene-791	scYCR097W-A
nbis-gene-7910	spYDR366C
nbis-gene-7911	spYDR367W
nbis-gene-7912	spYDR368W
nbis-gene-7913	spYDR369C
nbis-gene-7914	spYDR370C
nbis-gene-7915	spYDR371W
nbis-gene-7916	spYDR372C
nbis-gene-7917	spYDR373W
nbis-gene-7918	spYDR374C
nbis-gene-7919	spYDR374W-A
nbis-gene-792	scYCR098C
nbis-gene-7920	spYDR375C
nbis-gene-7921	spYDR376W
nbis-gene-7922	spYDR377W
nbis-gene-7923	spYDR378C
nbis-gene-7924	spYDR379C-A
nbis-gene-7925	spYDR379W
nbis-gene-7926	spYDR380W
nbis-gene-7927	spYDR381C-A
nbis-gene-7928	spYDR381W
nbis-gene-7929	spYDR382W
nbis-gene-793	scYCR099C
nbis-gene-7930	spYDR383C
nbis-gene-7931	spYDR384C
nbis-gene-7932	spYDR385W
nbis-gene-7933	spYDR386W
nbis-gene-7934	spYDR387C
nbis-gene-7935	spYDR388W
nbis-gene-7936	spYDR389W
nbis-gene-7937	spYDR390C
nbis-gene-7938	spYDR391C
nbis-gene-7939	spYDR392W
nbis-gene-794	scYCR100C
nbis-gene-7940	spYDR393W
nbis-gene-7941	spYDR394W
nbis-gene-7942	spYDR395W
nbis-gene-7943	spYDR397C
nbis-gene-7944	spYDR398W
nbis-gene-7945	spYDR399W
nbis-gene-7946	spYDR400W
nbis-gene-7947	spYDR402C
nbis-gene-7948	spYDR403W
nbis-gene-7949	spYDR404C
nbis-gene-795	scYCR101C
nbis-gene-7950	spYDR405W
nbis-gene-7951	spYDR407C
nbis-gene-7952	spYDR408C
nbis-gene-7953	spYDR409W
nbis-gene-7954	spYDR410C
nbis-gene-7955	spYDR411C
nbis-gene-7956	spYDR412W
nbis-gene-7957	spYDR414C
nbis-gene-7958	spYDR415C
nbis-gene-7959	spYDR416W
nbis-gene-796	scYCR102C
nbis-gene-7960	spYDR418W
nbis-gene-7961	spYDR419W
nbis-gene-7962	spYDR420W
nbis-gene-7963	spYDR421W
nbis-gene-7964	spYDR422C
nbis-gene-7965	spYDR423C
nbis-gene-7966	spYDR424C
nbis-gene-7967	spYDR425W
nbis-gene-7968	spYDR427W
nbis-gene-7969	spYDR428C
nbis-gene-797	scYCR102W-A
nbis-gene-7970	spYDR429C
nbis-gene-7971	spYDR430C
nbis-gene-7972	spYDR431W
nbis-gene-7973	spYDR432W
nbis-gene-7974	spYDR434W
nbis-gene-7975	spYDR435C
nbis-gene-7976	spYDR436W
nbis-gene-7977	spYDR437W
nbis-gene-7978	spYDR438W
nbis-gene-7979	spYDR439W
nbis-gene-798	scYCR104W
nbis-gene-7980	spYDR440W
nbis-gene-7981	spYDR441C
nbis-gene-7982	spYDR443C
nbis-gene-7983	spYDR444W
nbis-gene-7984	spYDR446W
nbis-gene-7985	spYDR447C
nbis-gene-7986	spYDR448W
nbis-gene-7987	spYDR449C
nbis-gene-7988	spYDR451C
nbis-gene-7989	spYDR452W
nbis-gene-799	scYCR105W
nbis-gene-7990	spYDR453C
nbis-gene-7991	spYDR454C
nbis-gene-7992	spYDR455C
nbis-gene-7993	spYDR456W
nbis-gene-7994	spYDR457W
nbis-gene-7995	spYDR458C
nbis-gene-7996	spYDR459C
nbis-gene-7997	spYDR460W
nbis-gene-7998	spYDR461C-A
nbis-gene-7999	spYDR461W
nbis-gene-80	scYAL040C
nbis-gene-800	scYCR106W
nbis-gene-8000	spYDR462W
nbis-gene-8001	spYDR463W
nbis-gene-8002	spYDR464W
nbis-gene-8003	spYDR465C
nbis-gene-8004	spYDR466W
nbis-gene-8005	spYDR468C
nbis-gene-8006	spYDR469W
nbis-gene-8007	spYDR470C
nbis-gene-8008	spYDR472W
nbis-gene-8009	spYDR473C
nbis-gene-801	scYCR107W
nbis-gene-8010	spYDR475C
nbis-gene-8011	spYDR476C
nbis-gene-8012	spYDR477W
nbis-gene-8013	spYDR478W
nbis-gene-8014	spYDR479C
nbis-gene-8015	spYDR480W
nbis-gene-8016	spYDR481C
nbis-gene-8017	spYDR482C
nbis-gene-8018	spYDR483W
nbis-gene-8019	spYDR484W
nbis-gene-802	scYCR108C
nbis-gene-8020	spYDR485C
nbis-gene-8021	spYDR486C
nbis-gene-8022	spYDR487C
nbis-gene-8023	spYDR488C
nbis-gene-8024	spYDR489W
nbis-gene-8025	spYDR490C
nbis-gene-8026	spYDR491C
nbis-gene-8027	spYDR492W
nbis-gene-8028	spYDR493W
nbis-gene-8029	spYDR494W
nbis-gene-803	scYDL001W
nbis-gene-8030	spYDR495C
nbis-gene-8031	spYDR496C
nbis-gene-8032	spYDR497C
nbis-gene-8033	spYDR498C
nbis-gene-8034	spYDR499W
nbis-gene-8035	spYDR500C
nbis-gene-8036	spYDR501W
nbis-gene-8037	spYDR502C
nbis-gene-8038	spYDR503C
nbis-gene-8039	spYDR504C
nbis-gene-804	scYDL002C
nbis-gene-8040	spYDR505C
nbis-gene-8041	spYDR506C
nbis-gene-8042	spYDR507C
nbis-gene-8043	spYDR508C
nbis-gene-8044	spYDR510W
nbis-gene-8045	spYDR511W
nbis-gene-8046	spYDR512C
nbis-gene-8047	spYDR513W
nbis-gene-8048	spYDR514C
nbis-gene-8049	spYDR515W
nbis-gene-805	scYDL003W
nbis-gene-8050	spYDR516C
nbis-gene-8051	spYDR517W
nbis-gene-8052	spYDR518W
nbis-gene-8053	spYDR519W
nbis-gene-8054	spYDR520C
nbis-gene-8055	spYDR522C
nbis-gene-8056	spYDR523C
nbis-gene-8057	spYDR524C
nbis-gene-8058	spYDR525W
nbis-gene-8059	spYDR525W-A
nbis-gene-806	scYDL004W
nbis-gene-8060	spYDR527W
nbis-gene-8061	spYDR528W
nbis-gene-8062	spYDR529C
nbis-gene-8063	spYDR530C
nbis-gene-8064	spYDR531W
nbis-gene-8065	spYDR532C
nbis-gene-8066	spYDR533C
nbis-gene-8067	spYDR534C
nbis-gene-8068	spYDR536W
nbis-gene-8069	spYDR538W
nbis-gene-807	scYDL005C
nbis-gene-8070	spYDR539W
nbis-gene-8071	spYDR541C
nbis-gene-8072	spYDR543C
nbis-gene-8073	spYEL001C
nbis-gene-8074	spYEL002C
nbis-gene-8075	spYEL003W
nbis-gene-8076	spYEL004W
nbis-gene-8077	spYEL005C
nbis-gene-8078	spYEL006W
nbis-gene-8079	spYEL007W
nbis-gene-808	scYDL006W
nbis-gene-8080	spYEL008W
nbis-gene-8081	spYEL009C
nbis-gene-8082	spYEL011W
nbis-gene-8083	spYEL012W
nbis-gene-8084	spYEL013W
nbis-gene-8085	spYEL015W
nbis-gene-8086	spYEL016C
nbis-gene-8087	spYEL017C-A
nbis-gene-8088	spYEL017W
nbis-gene-8089	spYEL018W
nbis-gene-809	scYDL007C-A
nbis-gene-8090	spYEL019C
nbis-gene-8091	spYEL020C
nbis-gene-8092	spYEL020W-A
nbis-gene-8093	spYEL021W
nbis-gene-8094	spYEL022W
nbis-gene-8095	spYEL023C
nbis-gene-8096	spYEL024W
nbis-gene-8097	spYEL025C
nbis-gene-8098	spYEL026W
nbis-gene-8099	spYEL027W
nbis-gene-81	scYAL041W
nbis-gene-810	scYDL007W
nbis-gene-8100	spYEL028W
nbis-gene-8101	spYEL029C
nbis-gene-8102	spYEL030W
nbis-gene-8103	spYEL031W
nbis-gene-8104	spYEL032W
nbis-gene-8105	spYEL033W
nbis-gene-8106	spYEL034C-A
nbis-gene-8107	spYEL034W
nbis-gene-8108	spYEL035C
nbis-gene-8109	spYEL036C
nbis-gene-811	scYDL008W
nbis-gene-8110	spYEL037C
nbis-gene-8111	spYEL038W
nbis-gene-8112	spYEL039C
nbis-gene-8113	spYEL040W
nbis-gene-8114	spYEL041W
nbis-gene-8115	spYEL042W
nbis-gene-8116	spYEL043W
nbis-gene-8117	spYEL044W
nbis-gene-8118	spYEL045C
nbis-gene-8119	spYEL046C
nbis-gene-812	scYDL009C
nbis-gene-8120	spYEL047C
nbis-gene-8121	spYEL048C
nbis-gene-8122	spYEL050C
nbis-gene-8123	spYEL050W-A
nbis-gene-8124	spYEL051W
nbis-gene-8125	spYEL052W
nbis-gene-8126	spYEL053C
nbis-gene-8127	spYEL055C
nbis-gene-8128	spYEL056W
nbis-gene-8129	spYEL057C
nbis-gene-813	scYDL010W
nbis-gene-8130	spYEL058W
nbis-gene-8131	spYEL059C-A
nbis-gene-8132	spYEL059W
nbis-gene-8133	spYEL060C
nbis-gene-8134	spYEL061C
nbis-gene-8135	spYEL062W
nbis-gene-8136	spYEL063C
nbis-gene-8137	spYEL064C
nbis-gene-8138	spYEL065W
nbis-gene-8139	spYEL066W
nbis-gene-814	scYDL011C
nbis-gene-8140	spYEL068C
nbis-gene-8141	spYEL069C
nbis-gene-8142	spYEL072W
nbis-gene-8143	spYEL073C
nbis-gene-8144	spYEL074W
nbis-gene-8145	spYEL077C
nbis-gene-8146	spYER001W
nbis-gene-8147	spYER002W
nbis-gene-8148	spYER003C
nbis-gene-8149	spYER004W
nbis-gene-815	scYDL012C
nbis-gene-8150	spYER005W
nbis-gene-8151	spYER006C-A
nbis-gene-8152	spYER006W
nbis-gene-8153	spYER007C-A
nbis-gene-8154	spYER007W
nbis-gene-8155	spYER008C
nbis-gene-8156	spYER009W
nbis-gene-8157	spYER010C
nbis-gene-8158	spYER011W
nbis-gene-8159	spYER012W
nbis-gene-816	scYDL013W
nbis-gene-8160	spYER013W
nbis-gene-8161	spYER014W
nbis-gene-8162	spYER015W
nbis-gene-8163	spYER016W
nbis-gene-8164	spYER017C
nbis-gene-8165	spYER018C
nbis-gene-8166	spYER019C-A
nbis-gene-8167	spYER019W
nbis-gene-8168	spYER020W
nbis-gene-8169	spYER021W
nbis-gene-817	scYDL014W
nbis-gene-8170	spYER022W
nbis-gene-8171	spYER023W
nbis-gene-8172	spYER024W
nbis-gene-8173	spYER025W
nbis-gene-8174	spYER026C
nbis-gene-8175	spYER027C
nbis-gene-8176	spYER028C
nbis-gene-8177	spYER029C
nbis-gene-8178	spYER030W
nbis-gene-8179	spYER031C
nbis-gene-818	scYDL015C
nbis-gene-8180	spYER032W
nbis-gene-8181	spYER033C
nbis-gene-8182	spYER034W
nbis-gene-8183	spYER035W
nbis-gene-8184	spYER036C
nbis-gene-8185	spYER037W
nbis-gene-8186	spYER038C
nbis-gene-8187	spYER040W
nbis-gene-8188	spYER041W
nbis-gene-8189	spYER042W
nbis-gene-819	scYDL016C
nbis-gene-8190	spYER043C
nbis-gene-8191	spYER044C
nbis-gene-8192	spYER044C-A
nbis-gene-8193	spYER045C
nbis-gene-8194	spYER046W
nbis-gene-8195	spYER047C
nbis-gene-8196	spYER048C
nbis-gene-8197	spYER048W-A
nbis-gene-8198	spYER049W
nbis-gene-8199	spYER050C
nbis-gene-82	scYAL042C-A
nbis-gene-820	scYDL017W
nbis-gene-8200	spYER051W
nbis-gene-8201	spYER052C
nbis-gene-8202	spYER053C
nbis-gene-8203	spYER053C-A
nbis-gene-8204	spYER054C
nbis-gene-8205	spYER055C
nbis-gene-8206	spYER057C
nbis-gene-8207	spYER058W
nbis-gene-8208	spYER059W
nbis-gene-8209	spYER060W
nbis-gene-821	scYDL018C
nbis-gene-8210	spYER060W-A
nbis-gene-8211	spYER061C
nbis-gene-8212	spYER062C
nbis-gene-8213	spYER063W
nbis-gene-8214	spYER064C
nbis-gene-8215	spYER065C
nbis-gene-8216	spYER066C-A
nbis-gene-8217	spYER066W
nbis-gene-8218	spYER067W
nbis-gene-8219	spYER068C-A
nbis-gene-822	scYDL019C
nbis-gene-8220	spYER068W
nbis-gene-8221	spYER069W
nbis-gene-8222	spYER070W
nbis-gene-8223	spYER071C
nbis-gene-8224	spYER072W
nbis-gene-8225	spYER073W
nbis-gene-8226	spYER075C
nbis-gene-8227	spYER076C
nbis-gene-8228	spYER076W-A
nbis-gene-8229	spYER077C
nbis-gene-823	scYDL020C
